longitude,latitude,number_of_vehicles,number_of_casualties,day_of_week,road_type,speed_limit,junction_detail,junction_control,light_conditions,weather_conditions,road_surface_conditions,urban_or_rural_area,month,time_period,casualties_per_vehicle,has_second_road,second_road_unknown,first_road_class_ordinal,second_road_class_ordinal
-2.41717,51.54904,2,2,5,6,30,13.0,4.0,1.0,1,1.0,1,2,Afternoon,1.0,1,0,1,1
-2.68516,53.21252,1,1,1,6,50,0.0,,4.0,2,2.0,2,10,Evening,1.0,0,1,4,0
-0.68385,52.30224,1,1,4,6,30,16.0,4.0,1.0,8,1.0,1,7,Afternoon,1.0,1,0,1,1
-2.62225,51.40621,1,1,4,6,30,0.0,,1.0,1,1.0,1,4,Afternoon,1.0,0,0,1,0
-2.56699,51.45053,2,1,4,6,30,18.0,4.0,1.0,5,2.0,1,2,Morning,0.5,1,0,1,1
-2.30051,52.44443,2,4,5,6,60,0.0,,1.0,1,4.0,2,1,Morning,2.0,0,1,1,0
0.58981,52.42905,1,1,2,6,60,0.0,,1.0,1,1.0,2,5,Evening,1.0,0,1,4,0
-2.73831,52.12961,2,1,5,6,30,0.0,,1.0,1,2.0,2,12,Afternoon,0.5,0,1,1,0
-1.61861,54.66549,1,1,3,6,30,0.0,,1.0,1,1.0,2,11,Afternoon,1.0,1,0,3,1
-3.3062,51.1044,2,2,5,6,60,17.0,4.0,1.0,2,2.0,2,3,Morning,1.0,1,0,3,3
-0.37136,53.80109,2,1,5,6,30,17.0,3.0,4.0,1,1.0,2,2,Evening,0.5,1,0,1,4
-1.11589,53.49824,2,2,1,3,50,0.0,,4.0,2,2.0,2,3,Evening,1.0,1,0,4,1
-1.5273,53.98048,1,1,4,6,30,0.0,,1.0,1,1.0,1,1,Afternoon,1.0,0,0,1,0
-1.56206,53.76448,2,1,5,9,30,0.0,,7.0,9,1.0,1,10,Afternoon,0.5,1,0,4,1
-2.6629,53.54482,2,2,6,6,30,0.0,,1.0,1,2.0,1,2,Morning,1.0,1,0,1,1
-1.80318,52.55931,3,1,4,6,30,0.0,,4.0,1,1.0,1,2,Evening,0.3333333333333333,0,1,1,0
0.77978,51.54534,2,2,6,6,30,13.0,4.0,1.0,1,1.0,1,6,Afternoon,1.0,1,0,3,3
-3.33543,54.64354,2,1,2,6,60,16.0,4.0,1.0,1,1.0,2,5,Afternoon,0.5,1,0,1,1
-0.85333,53.08798,1,1,5,6,50,0.0,,7.0,1,2.0,2,10,Morning,1.0,0,1,4,0
-0.71666,50.78669,1,1,7,6,30,0.0,,1.0,1,1.0,1,8,Morning,1.0,1,0,1,1
-0.05869,51.68261,2,1,1,3,50,0.0,4.0,4.0,2,2.0,2,10,Evening,0.5,1,0,6,1
-0.31519,51.50018,1,1,4,6,20,13.0,4.0,1.0,1,1.0,1,7,Afternoon,1.0,1,0,3,1
-2.92787,54.89674,2,1,3,6,30,0.0,,1.0,1,1.0,1,4,Evening,0.5,1,0,1,1
-0.77673,51.33127,2,1,6,6,30,0.0,,1.0,1,1.0,1,4,Afternoon,0.5,0,0,4,0
-0.04774,51.54796,2,1,7,3,20,13.0,2.0,1.0,1,1.0,1,8,Evening,0.5,1,0,4,2
-0.40839,50.9092,2,1,5,3,70,,4.0,1.0,2,2.0,2,11,Morning,0.5,1,0,4,4
-1.988,52.46503,2,2,7,6,40,13.0,2.0,1.0,1,1.0,1,10,Afternoon,1.0,1,0,1,1
0.0569,51.54825,1,1,6,6,20,13.0,4.0,1.0,1,1.0,1,10,Afternoon,1.0,1,0,3,2
-3.04562,53.81916,2,1,4,6,30,16.0,2.0,1.0,8,1.0,1,7,Evening,0.5,1,0,4,1
-1.14949,53.51032,1,1,2,6,20,13.0,4.0,1.0,1,1.0,1,6,Morning,1.0,1,0,1,1
-4.9723,54.90377,2,1,5,6,60,0.0,,1.0,1,1.0,2,3,Morning,0.5,0,1,4,0
-0.11491,50.81603,2,1,4,6,30,13.0,4.0,1.0,1,1.0,1,8,Morning,0.5,1,0,4,1
-2.75193,54.12699,1,1,7,3,70,0.0,,4.0,2,2.0,2,5,Night,1.0,1,0,6,6
-2.71668,53.80026,2,3,7,3,30,0.0,,4.0,2,2.0,2,12,Evening,1.5,0,1,4,0
-2.69939,50.83648,2,1,7,6,60,16.0,4.0,1.0,1,1.0,2,3,Afternoon,0.5,1,0,4,2
0.27837,51.43238,4,1,1,3,50,0.0,,1.0,4,1.0,2,11,Afternoon,0.25,1,0,3,4
-1.05063,50.89341,2,1,5,6,30,13.0,4.0,1.0,1,1.0,2,3,Morning,0.5,1,0,3,1
-2.98857,53.50137,3,2,6,6,50,0.0,,1.0,1,1.0,2,7,Morning,0.6666666666666666,0,0,4,0
-0.1917,50.8443,2,1,3,6,20,0.0,,1.0,9,1.0,1,8,Morning,0.5,1,0,1,1
-2.10796,52.47559,2,1,3,3,30,16.0,2.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,1,4
-1.29399,52.84363,2,1,4,1,30,,2.0,1.0,1,1.0,2,7,Morning,0.5,1,0,4,4
-1.15027,51.46069,1,1,7,3,70,0.0,,1.0,1,1.0,2,5,Afternoon,1.0,0,0,6,0
-4.31844,51.85173,2,2,4,3,40,0.0,,1.0,1,1.0,2,7,Afternoon,1.0,0,1,4,0
-2.20397,53.45958,1,1,7,6,30,13.0,,1.0,1,1.0,1,12,Afternoon,1.0,1,0,4,1
-2.58933,51.48029,2,1,4,6,20,0.0,,1.0,1,1.0,1,9,Morning,0.5,0,0,1,0
-1.37807,50.89798,2,1,3,6,30,13.0,4.0,1.0,1,1.0,1,4,Afternoon,0.5,1,0,1,1
-2.28659,51.75219,2,2,6,6,30,13.0,4.0,1.0,1,1.0,1,5,Morning,1.0,1,0,1,1
0.49011,51.3063,2,1,4,6,60,0.0,,1.0,1,1.0,2,8,Morning,0.5,0,1,1,0
-0.55444,51.12888,1,1,1,6,60,13.0,4.0,1.0,1,1.0,2,6,Morning,1.0,1,0,1,3
-4.30649,57.43337,2,3,3,6,60,16.0,4.0,1.0,1,1.0,2,6,Afternoon,1.5,1,0,4,1
0.04495,51.57537,2,1,5,1,30,0.0,2.0,4.0,2,2.0,2,9,Evening,0.5,1,0,4,4
-0.5042,51.05447,1,1,5,6,60,0.0,,1.0,1,1.0,2,7,Afternoon,1.0,1,0,3,1
-0.3016,51.49921,2,1,5,6,20,13.0,4.0,4.0,1,1.0,1,11,Evening,0.5,1,0,3,1
-3.84949,51.99005,2,1,6,6,60,0.0,,1.0,2,2.0,2,9,Morning,0.5,1,0,1,1
-1.1098,50.85384,2,1,4,3,70,0.0,,6.0,1,1.0,1,4,Night,0.5,0,0,6,0
-0.19221,51.37875,1,1,6,6,30,13.0,4.0,1.0,2,2.0,1,3,Morning,1.0,1,0,3,1
-0.10954,51.58904,1,1,5,6,30,18.0,4.0,1.0,9,1.0,1,7,Afternoon,1.0,1,0,4,1
-0.09919,51.62427,2,1,3,6,20,0.0,,1.0,1,1.0,1,5,Morning,0.5,0,0,1,0
-0.0422,51.51131,1,1,1,3,20,0.0,,4.0,2,2.0,1,12,Night,1.0,0,0,4,0
-0.24356,51.17035,1,1,6,6,60,0.0,,1.0,1,1.0,2,6,Afternoon,1.0,0,1,1,0
-0.35011,51.59671,1,1,4,6,30,0.0,,1.0,1,1.0,1,6,Evening,1.0,0,0,1,0
-2.55566,53.24782,2,1,7,6,30,0.0,,1.0,1,1.0,1,4,Morning,0.5,0,0,2,0
-1.52049,55.07242,2,1,3,6,30,0.0,,1.0,1,1.0,2,1,Afternoon,0.5,1,0,4,1
-1.87455,52.47348,2,1,5,1,30,,4.0,4.0,1,1.0,1,7,Evening,0.5,1,0,4,4
-2.75792,50.72971,5,4,1,6,30,0.0,,4.0,2,2.0,1,5,Night,0.8,0,0,3,0
-3.34995,51.60768,3,1,4,6,20,0.0,,1.0,1,2.0,1,2,Morning,0.3333333333333333,0,0,1,0
-0.36908,51.53248,2,1,6,6,20,13.0,4.0,1.0,1,1.0,1,6,Morning,0.5,1,0,3,1
-2.5076,53.75379,2,1,3,6,30,16.0,4.0,4.0,1,1.0,1,11,Evening,0.5,1,0,1,1
-1.76839,53.73611,1,1,6,6,30,0.0,,4.0,1,1.0,1,1,Evening,1.0,1,0,1,1
-0.14912,51.64717,1,1,5,6,30,0.0,,1.0,1,1.0,1,6,Afternoon,1.0,0,0,1,0
-0.74483,51.398,2,1,5,7,50,18.0,4.0,1.0,1,1.0,1,6,Morning,0.5,1,0,4,1
-2.22974,51.30912,3,1,4,6,30,0.0,,1.0,2,2.0,1,8,Morning,0.3333333333333333,0,0,1,0
-0.35662,51.56213,2,1,1,6,30,,9.0,1.0,1,1.0,1,8,Afternoon,0.5,1,0,4,1
-4.26548,52.98201,2,3,2,6,60,0.0,,6.0,1,1.0,2,12,Afternoon,1.5,0,0,4,0
-2.79862,53.83767,2,2,5,6,60,13.0,4.0,1.0,1,1.0,2,8,Evening,1.0,1,0,1,1
-1.45294,53.3885,2,1,4,6,30,19.0,4.0,1.0,1,1.0,1,3,Morning,0.5,1,0,3,1
-0.02139,51.34701,3,2,7,1,30,0.0,4.0,1.0,1,1.0,2,7,Evening,0.6666666666666666,1,0,2,2
-1.39853,53.60672,2,1,7,6,30,0.0,,1.0,1,4.0,2,2,Morning,0.5,1,0,1,1
-2.06628,52.66166,4,1,2,3,70,,,4.0,2,2.0,2,3,Evening,0.25,0,1,6,0
-1.44562,52.89005,1,1,5,6,30,13.0,4.0,1.0,1,1.0,1,2,Afternoon,1.0,1,0,1,1
-1.66831,55.00479,2,1,3,3,70,19.0,2.0,4.0,1,1.0,1,1,Afternoon,0.5,1,0,4,4
-3.30478,51.57182,2,1,2,6,30,0.0,,1.0,1,1.0,2,9,Afternoon,0.5,0,0,4,0
-2.49946,53.7287,1,1,5,6,30,,4.0,1.0,1,2.0,1,2,Morning,1.0,1,0,1,4
-0.21503,51.51531,1,1,2,9,20,,4.0,1.0,9,9.0,1,12,Afternoon,1.0,1,0,1,1
0.05448,51.42737,2,1,1,6,30,13.0,2.0,4.0,1,1.0,1,1,Evening,0.5,1,0,4,2
-0.09652,51.37181,3,1,5,6,30,19.0,2.0,1.0,2,2.0,1,2,Morning,0.3333333333333333,1,0,4,4
0.64349,52.44674,1,1,1,6,30,13.0,4.0,1.0,2,2.0,2,9,Evening,1.0,1,0,3,1
-0.37913,51.43684,2,1,6,1,30,0.0,4.0,1.0,1,1.0,1,3,Morning,0.5,1,0,4,4
-2.41456,53.76823,1,1,2,6,30,16.0,2.0,1.0,1,1.0,2,3,Afternoon,1.0,1,0,4,1
-0.41936,51.4255,2,1,2,6,30,19.0,4.0,4.0,1,1.0,1,6,Evening,0.5,1,0,1,1
-4.16551,50.36965,1,1,2,1,30,,4.0,1.0,2,2.0,1,5,Afternoon,1.0,1,0,4,4
1.10083,52.90561,2,1,5,6,60,0.0,,1.0,1,1.0,2,5,Morning,0.5,0,1,4,0
-0.27284,51.56519,1,1,3,6,30,0.0,,4.0,1,1.0,1,8,Evening,1.0,0,0,4,0
-0.01052,51.52171,2,1,1,3,40,0.0,,1.0,1,1.0,1,3,Afternoon,0.5,0,0,4,0
-0.42975,51.38678,2,1,6,6,30,13.0,4.0,4.0,1,1.0,2,8,Evening,0.5,1,0,4,1
-0.53146,52.59996,2,1,2,6,60,0.0,,1.0,1,1.0,2,9,Afternoon,0.5,0,1,4,0
-0.25169,51.53997,1,1,6,6,20,13.0,4.0,4.0,2,2.0,1,10,Evening,1.0,1,0,1,1
-0.23157,51.50656,2,1,7,2,20,0.0,,1.0,1,1.0,1,10,Afternoon,0.5,0,0,4,0
1.35625,51.16589,1,1,6,6,50,0.0,,1.0,2,1.0,2,3,Afternoon,1.0,1,0,4,1
-3.22362,54.12797,2,1,3,6,20,0.0,,1.0,1,2.0,1,10,Afternoon,0.5,1,0,1,1
-0.42471,53.01478,2,1,6,6,30,18.0,4.0,1.0,1,1.0,2,10,Afternoon,0.5,1,0,4,1
-2.46963,53.72303,2,1,3,6,30,0.0,,1.0,1,1.0,1,11,Morning,0.5,1,0,3,1
-0.1336,51.54566,2,1,2,3,20,0.0,4.0,1.0,1,1.0,1,1,Afternoon,0.5,1,0,4,1
0.07048,51.53441,2,1,4,3,50,0.0,4.0,4.0,2,2.0,1,10,Evening,0.5,1,0,4,4
-1.21209,51.94126,2,2,5,6,30,0.0,,4.0,1,1.0,2,12,Evening,1.0,0,0,3,0
-1.83877,53.58587,3,1,5,6,30,16.0,4.0,1.0,1,1.0,2,4,Afternoon,0.3333333333333333,1,0,3,1
-2.01289,52.58532,2,1,2,3,30,0.0,,1.0,1,1.0,2,9,Night,0.5,0,1,4,0
-1.45877,53.7275,2,1,2,6,40,,4.0,1.0,1,1.0,2,6,Afternoon,0.5,1,0,4,4
-1.60875,54.6997,2,1,3,6,30,0.0,,1.0,1,1.0,2,7,Evening,0.5,1,0,1,1
0.24136,51.45365,2,1,4,1,40,,2.0,1.0,1,1.0,2,7,Morning,0.5,1,0,4,4
0.31823,51.44949,2,1,2,6,30,0.0,,1.0,1,1.0,1,8,Afternoon,0.5,1,0,1,1
-0.19591,51.54018,2,1,2,6,20,19.0,2.0,1.0,1,1.0,1,9,Afternoon,0.5,1,0,4,1
-0.22825,51.46313,2,1,4,6,30,13.0,4.0,4.0,1,1.0,1,9,Evening,0.5,1,0,4,1
-4.79157,55.94041,2,1,4,6,30,19.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,4,1
-1.81524,53.80237,2,3,7,6,30,13.0,4.0,4.0,2,2.0,1,11,Evening,1.5,1,0,1,1
-0.89721,52.22252,2,3,1,6,30,13.0,4.0,1.0,2,2.0,1,9,Afternoon,1.5,1,0,4,1
-2.04592,52.61827,2,2,6,6,30,13.0,4.0,1.0,1,1.0,1,1,Afternoon,1.0,1,0,4,1
-2.49831,51.27805,2,2,5,1,30,0.0,4.0,1.0,1,2.0,1,8,Morning,1.0,1,0,1,1
-0.12604,51.50099,1,1,3,6,20,16.0,2.0,1.0,1,2.0,1,11,Afternoon,1.0,1,0,4,4
0.21314,51.59323,2,1,7,6,30,0.0,4.0,1.0,1,1.0,1,11,Afternoon,0.5,1,0,2,4
-0.77348,51.23782,1,2,6,6,30,0.0,,4.0,2,2.0,1,2,Night,2.0,1,0,3,1
-3.10281,55.94028,2,1,4,1,30,,4.0,1.0,1,1.0,1,11,Afternoon,0.5,1,0,1,4
-1.09072,50.7906,2,1,7,6,30,13.0,4.0,1.0,1,2.0,1,3,Afternoon,0.5,1,0,3,1
-1.93394,52.42445,2,1,1,6,30,16.0,4.0,7.0,2,2.0,1,11,Afternoon,0.5,1,0,4,1
-2.26737,53.44279,2,1,2,6,30,16.0,4.0,1.0,1,1.0,1,2,Morning,0.5,1,0,1,4
-1.02013,50.84337,3,3,5,7,70,0.0,4.0,1.0,1,1.0,2,6,Morning,1.0,1,0,5,4
-2.31583,53.49015,2,1,6,6,30,13.0,4.0,4.0,1,1.0,1,4,Evening,0.5,1,0,1,4
-0.65161,52.342,2,1,1,6,30,13.0,4.0,1.0,1,1.0,2,9,Evening,0.5,1,0,4,1
-4.30866,51.84688,2,1,3,6,40,13.0,4.0,1.0,2,2.0,2,2,Afternoon,0.5,1,0,1,4
-0.00161,51.7083,2,1,7,6,60,16.0,4.0,1.0,1,1.0,2,6,Evening,0.5,1,0,3,1
-1.33252,53.71003,2,1,3,3,30,16.0,2.0,1.0,1,1.0,1,8,Afternoon,0.5,1,0,4,4
-0.28925,51.60767,2,1,3,6,30,19.0,4.0,1.0,1,1.0,1,4,Morning,0.5,1,0,3,1
-1.39692,53.08909,2,1,3,7,70,0.0,2.0,1.0,2,2.0,2,2,Afternoon,0.5,1,0,4,4
-0.43796,51.61428,1,1,3,6,30,,2.0,1.0,1,2.0,1,4,Morning,1.0,1,0,4,1
-1.81071,53.83373,2,1,4,6,40,17.0,4.0,1.0,1,1.0,1,3,Afternoon,0.5,1,0,1,4
-0.16708,51.41139,2,1,5,6,20,13.0,4.0,4.0,1,1.0,1,8,Evening,0.5,1,0,2,2
-2.47054,51.4922,1,1,4,3,30,0.0,2.0,4.0,1,2.0,2,12,Morning,1.0,1,0,4,4
-1.25643,52.34944,3,3,7,6,40,0.0,,1.0,2,2.0,2,8,Afternoon,1.0,0,1,3,0
-4.48377,55.77233,1,1,3,6,50,0.0,,1.0,1,2.0,2,9,Afternoon,1.0,0,1,4,0
-0.18224,51.10726,2,1,3,6,40,13.0,4.0,1.0,2,1.0,1,11,Afternoon,0.5,1,0,1,4
-0.17447,51.135,2,1,6,6,30,13.0,4.0,1.0,1,1.0,1,11,Morning,0.5,1,0,1,1
-0.19516,51.52315,2,1,3,6,20,13.0,4.0,1.0,1,1.0,1,6,Morning,0.5,1,0,4,1
-0.45997,51.01163,1,1,4,1,30,,4.0,1.0,8,2.0,2,2,Afternoon,1.0,1,0,4,1
-4.54548,55.94506,3,1,2,3,40,0.0,,1.0,1,1.0,2,2,Afternoon,0.3333333333333333,1,0,4,1
-0.36382,51.53017,1,1,3,6,20,,4.0,1.0,1,1.0,1,9,Evening,1.0,1,0,3,1
-0.30236,51.42715,2,1,4,9,30,,9.0,1.0,9,9.0,1,9,Afternoon,0.5,1,0,1,1
-2.11698,51.90116,2,1,1,6,30,0.0,,4.0,1,2.0,1,12,Afternoon,0.5,0,1,4,0
-1.51115,54.84775,1,1,2,6,30,13.0,4.0,1.0,1,1.0,1,10,Morning,1.0,1,0,4,1
-0.36421,51.27803,2,1,2,6,30,0.0,,1.0,1,1.0,1,6,Morning,0.5,0,1,4,0
-0.40407,54.202,2,1,4,6,30,0.0,,1.0,3,3.0,2,11,Morning,0.5,0,0,4,0
-0.20158,54.08664,1,1,7,6,30,0.0,,1.0,1,1.0,1,3,Morning,1.0,1,0,3,3
-2.53303,54.17028,1,1,6,6,60,13.0,4.0,1.0,1,1.0,2,5,Afternoon,1.0,1,0,4,1
-3.6923,50.54408,1,1,3,3,70,0.0,,6.0,2,2.0,2,12,Night,1.0,0,1,4,0
-0.86725,53.36539,2,2,7,3,50,16.0,4.0,1.0,1,1.0,2,7,Evening,1.0,1,0,4,1
-0.77765,51.22102,3,1,3,7,40,0.0,,1.0,4,2.0,2,12,Morning,0.3333333333333333,1,0,4,4
-0.00048,51.66562,2,1,7,6,30,13.0,,1.0,1,1.0,2,4,Morning,0.5,1,0,4,1
-1.89257,52.48552,2,1,2,7,30,,4.0,1.0,1,1.0,1,8,Evening,0.5,1,0,3,4
-1.36446,53.4326,3,1,2,3,40,,4.0,1.0,1,1.0,1,3,Afternoon,0.3333333333333333,1,0,4,1
-3.9863,51.61841,1,1,6,6,30,0.0,2.0,1.0,1,1.0,1,3,Morning,1.0,1,0,1,1
0.47245,51.72684,2,1,6,6,30,16.0,4.0,1.0,9,1.0,1,10,Afternoon,0.5,1,0,1,1
-1.06018,53.96239,2,1,5,1,30,0.0,4.0,1.0,1,1.0,1,4,Afternoon,0.5,1,0,1,1
-1.6622,54.98151,1,2,7,6,30,13.0,4.0,4.0,2,2.0,1,7,Evening,2.0,1,0,1,1
-1.52477,53.80354,2,1,6,6,30,13.0,4.0,1.0,1,1.0,1,9,Afternoon,0.5,1,0,1,1
-0.28431,51.52718,2,1,2,3,40,0.0,2.0,1.0,8,1.0,1,6,Afternoon,0.5,1,0,4,1
-3.56335,50.63765,2,1,1,3,70,13.0,4.0,1.0,1,1.0,2,10,Morning,0.5,1,0,4,1
-1.13548,52.96242,2,1,4,6,20,13.0,4.0,4.0,2,2.0,1,2,Afternoon,0.5,1,0,1,1
-0.0884,51.52702,2,1,2,6,20,13.0,4.0,4.0,1,1.0,1,12,Evening,0.5,1,0,4,1
-2.74929,53.52837,1,2,2,6,40,19.0,4.0,1.0,1,1.0,1,2,Morning,2.0,1,0,1,1
0.12631,51.54781,2,2,7,6,30,13.0,2.0,1.0,1,1.0,1,10,Afternoon,1.0,1,0,4,1
-1.35629,50.91361,1,1,3,3,30,13.0,4.0,4.0,1,2.0,1,10,Evening,1.0,1,0,4,1
-0.06133,51.45871,2,1,4,6,20,18.0,4.0,1.0,1,1.0,1,5,Morning,0.5,1,0,1,1
-1.27307,53.46727,1,1,7,6,40,0.0,,4.0,1,1.0,2,3,Night,1.0,0,1,4,0
-0.17311,51.54152,2,1,6,6,20,16.0,2.0,1.0,1,1.0,1,1,Morning,0.5,1,0,4,3
-0.12934,51.46152,2,1,6,6,20,13.0,4.0,1.0,1,1.0,1,6,Morning,0.5,1,0,3,1
1.12931,51.80395,2,1,6,6,40,0.0,,4.0,1,1.0,1,4,Evening,0.5,1,0,3,1
0.52528,51.38547,1,1,6,3,30,16.0,,1.0,1,1.0,1,9,Afternoon,1.0,1,0,4,1
-0.21066,51.54149,2,1,7,6,30,16.0,2.0,4.0,1,1.0,1,10,Evening,0.5,1,0,2,2
-1.08211,50.84769,2,1,5,6,40,13.0,4.0,4.0,1,1.0,1,11,Evening,0.5,1,0,4,1
-3.5778,54.52445,1,1,7,6,30,0.0,,1.0,1,1.0,1,6,Afternoon,1.0,1,0,1,1
-0.39734,51.65412,2,1,7,6,30,18.0,4.0,1.0,1,1.0,1,9,Afternoon,0.5,1,0,4,1
-3.86645,57.29347,3,1,6,6,60,13.0,4.0,1.0,1,1.0,2,7,Evening,0.3333333333333333,1,0,4,4
-1.4363,52.86059,1,2,6,7,70,0.0,4.0,4.0,2,2.0,2,5,Evening,2.0,1,0,4,4
-2.69837,53.18712,2,1,2,6,30,0.0,,4.0,2,2.0,2,11,Afternoon,0.5,0,1,4,0
-0.25333,51.38799,2,2,6,6,40,18.0,4.0,1.0,1,1.0,1,5,Evening,1.0,1,0,4,1
0.11323,51.50744,1,1,6,3,30,0.0,,1.0,1,1.0,1,12,Afternoon,1.0,0,0,4,0
-3.32818,51.59947,1,1,5,3,50,0.0,,1.0,1,1.0,1,9,Morning,1.0,0,0,4,0
1.0216,52.26968,2,2,1,6,30,13.0,4.0,6.0,1,1.0,2,4,Evening,1.0,1,0,1,3
-1.90703,52.42724,2,1,1,6,30,19.0,4.0,4.0,1,1.0,1,1,Afternoon,0.5,1,0,4,1
-1.74837,53.7669,2,2,1,7,70,0.0,,1.0,1,1.0,1,9,Morning,1.0,1,0,6,4
-2.02797,52.49931,2,3,7,3,30,0.0,,4.0,8,2.0,1,12,Evening,1.5,1,0,4,1
-4.14031,50.37244,2,1,6,6,20,0.0,,1.0,1,1.0,1,9,Afternoon,0.5,0,1,1,0
-2.48346,50.68949,1,1,5,6,60,13.0,4.0,1.0,1,1.0,2,8,Morning,1.0,1,0,3,1
-0.18786,51.442,2,1,5,6,20,16.0,2.0,1.0,1,1.0,1,9,Afternoon,0.5,1,0,4,1
-0.29976,51.53078,3,1,4,3,40,13.0,4.0,1.0,1,1.0,1,5,Afternoon,0.3333333333333333,1,0,4,1
-3.80839,55.82202,2,1,6,6,30,19.0,4.0,4.0,1,1.0,1,8,Evening,0.5,1,0,1,1
-1.87304,50.73098,1,1,4,6,30,0.0,,4.0,1,1.0,1,1,Afternoon,1.0,0,0,3,0
-1.78998,53.79915,2,1,7,6,30,13.0,4.0,1.0,1,1.0,1,6,Morning,0.5,1,0,3,1
-1.40484,50.9213,1,1,2,6,30,13.0,4.0,1.0,1,1.0,1,1,Afternoon,1.0,1,0,4,1
-0.12482,51.51883,1,1,2,2,20,0.0,,1.0,1,1.0,1,7,Afternoon,1.0,0,0,2,0
-1.68623,53.71036,1,2,1,6,30,16.0,2.0,1.0,1,1.0,1,11,Morning,2.0,1,0,4,4
-1.80768,51.0729,2,2,6,1,30,13.0,4.0,4.0,1,2.0,1,2,Evening,1.0,1,0,4,1
-0.19318,51.13047,2,2,4,6,30,0.0,,1.0,2,2.0,1,2,Morning,1.0,1,0,1,1
-0.16632,51.49824,1,2,5,3,20,13.0,2.0,1.0,1,1.0,1,8,Morning,2.0,1,0,4,3
0.14796,51.5432,2,2,3,6,30,0.0,,4.0,2,2.0,1,5,Evening,1.0,0,0,4,0
-1.86717,51.61464,2,2,7,6,60,13.0,4.0,1.0,1,1.0,2,5,Afternoon,1.0,1,0,3,1
-0.17896,51.26387,2,1,6,6,60,0.0,,1.0,2,2.0,2,9,Morning,0.5,0,1,1,0
0.04752,51.55073,2,1,3,6,30,17.0,2.0,1.0,8,1.0,1,2,Afternoon,0.5,1,0,4,4
-1.52462,50.92392,2,2,7,6,60,0.0,4.0,1.0,1,1.0,1,7,Evening,1.0,1,0,1,4
-3.00002,56.47076,1,1,4,6,30,16.0,4.0,1.0,1,1.0,1,5,Morning,1.0,1,0,1,1
-1.55216,53.44615,2,1,2,6,60,0.0,,1.0,1,1.0,2,7,Afternoon,0.5,1,0,4,1
0.5755,51.88149,2,1,2,6,30,13.0,4.0,1.0,1,1.0,1,8,Afternoon,0.5,1,0,3,1
-0.88357,52.2528,1,1,2,6,30,13.0,4.0,1.0,1,1.0,1,3,Afternoon,1.0,1,0,1,4
-0.37872,51.47033,1,1,6,6,30,17.0,2.0,1.0,1,1.0,1,9,Afternoon,1.0,1,0,4,4
-0.3043,52.53679,2,2,4,7,30,,,1.0,1,2.0,2,10,Morning,1.0,1,0,4,4
-2.14215,51.35454,3,2,2,6,30,19.0,4.0,1.0,1,1.0,1,11,Afternoon,0.6666666666666666,1,0,1,1
-0.20245,51.48554,2,1,2,6,20,0.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,4,3
1.29869,52.63182,2,1,6,6,20,13.0,4.0,1.0,1,1.0,1,9,Morning,0.5,1,0,1,1
-0.90748,51.47076,2,2,2,6,20,0.0,,1.0,1,2.0,1,11,Afternoon,1.0,0,0,1,0
-2.13331,51.46518,2,1,2,6,40,18.0,4.0,1.0,1,1.0,1,1,Morning,0.5,1,0,4,1
0.22434,52.35804,2,2,4,6,60,13.0,4.0,1.0,1,1.0,2,10,Morning,1.0,1,0,4,1
-1.5323,54.13625,2,1,3,6,30,0.0,,1.0,1,1.0,1,2,Afternoon,0.5,0,0,1,0
-4.23401,51.02295,3,1,5,6,60,0.0,,1.0,1,1.0,2,10,Afternoon,0.3333333333333333,0,1,4,0
-0.3938,50.82487,1,1,5,6,30,0.0,,1.0,8,2.0,1,9,Morning,1.0,0,1,1,0
-1.20002,52.98907,2,1,5,6,30,13.0,4.0,4.0,1,1.0,1,12,Morning,0.5,1,0,1,1
-0.50777,51.37504,2,1,6,3,50,,4.0,1.0,1,1.0,2,1,Afternoon,0.5,1,0,4,4
-1.21642,51.01956,2,1,1,6,60,18.0,4.0,1.0,1,1.0,2,2,Afternoon,0.5,1,0,1,1
-1.79844,52.4296,2,2,3,6,30,0.0,,1.0,1,1.0,1,8,Afternoon,1.0,1,0,4,1
-0.09589,51.54062,2,1,6,9,20,16.0,2.0,4.0,1,1.0,1,1,Afternoon,0.5,1,0,4,4
-3.89281,51.04764,3,1,4,6,60,0.0,,1.0,2,2.0,2,2,Morning,0.3333333333333333,0,1,4,0
-1.68846,54.99295,2,2,5,6,30,0.0,,1.0,1,1.0,1,10,Afternoon,1.0,1,0,1,1
0.25795,51.42747,2,1,2,3,70,0.0,,1.0,1,2.0,2,9,Morning,0.5,0,1,4,0
-1.20571,54.53278,2,1,4,7,70,,4.0,1.0,1,1.0,1,5,Afternoon,0.5,1,0,4,4
-1.11779,52.68387,1,2,6,6,30,13.0,4.0,4.0,8,1.0,1,8,Evening,2.0,1,0,1,1
-1.46544,53.06566,2,1,2,6,40,13.0,2.0,1.0,1,1.0,2,7,Afternoon,0.5,1,0,4,1
-4.58439,55.97427,2,2,7,6,30,0.0,,1.0,1,1.0,1,8,Afternoon,1.0,1,0,3,1
-0.21429,51.24093,3,1,4,6,30,16.0,4.0,1.0,1,1.0,1,5,Afternoon,0.3333333333333333,1,0,1,1
